0.0001 157
0.00011220184543 157
0.000125892541179 159
0.000141253754462 158
0.000158489319246 156
0.000177827941004 147
0.000199526231497 140
0.000223872113857 139
0.000251188643151 134
0.000281838293126 133
0.000316227766017 137
0.000354813389234 135
0.000398107170553 135
0.000446683592151 127
0.000501187233627 130
0.00056234132519 118
0.00063095734448 116
0.000707945784384 114
0.000794328234724 114
0.000891250938134 115
0.001 111
0.0011220184543 110
0.00125892541179 109
0.00141253754462 108
0.00158489319246 105
0.00177827941004 105
0.00199526231497 103
0.00223872113857 102
0.00251188643151 101
0.00281838293126 101
0.00316227766017 100
0.00354813389234 99
0.00398107170553 97
0.00446683592151 98
0.00501187233627 98
0.0056234132519 96
0.0063095734448 95
0.00707945784384 95
0.00794328234724 94
0.00891250938134 93
0.01 91
0.011220184543 91
0.0125892541179 91
0.0141253754462 92
0.0158489319246 90
0.0177827941004 90
0.0199526231497 89
0.0223872113857 85
0.0251188643151 84
0.0281838293126 82
0.0316227766017 80
0.0354813389234 76
0.0398107170553 75
0.0446683592151 74
0.0501187233627 70
0.056234132519 64
0.063095734448 62
0.0707945784384 59
0.0794328234724 54
0.0891250938134 48
0.1 46
0.11220184543 44
0.125892541179 43
0.141253754462 40
0.158489319246 38
0.177827941004 36
0.199526231497 34
0.223872113857 30
0.251188643151 26
0.281838293126 26
0.316227766017 25
0.354813389234 25
0.398107170553 24
0.446683592151 21
0.501187233627 17
0.56234132519 13
0.63095734448 13
0.707945784384 12
0.794328234724 9
0.891250938134 7
1.0 5
1.1220184543 4
1.25892541179 3
1.41253754462 2
1.58489319246 2
1.77827941004 2
1.99526231497 0
2.23872113857 0
2.51188643151 0
2.81838293126 0
3.16227766017 0
3.54813389234 0
3.98107170553 0
4.46683592151 0
5.01187233627 0
5.6234132519 0
6.3095734448 0
7.07945784384 0
7.94328234724 0
8.91250938134 0
