0.0001 0.28567551313 0.22369850274
0.00011220184543 0.34857866943 0.224538954104
0.000125892541179 0.382417040501 0.207605837158
0.000141253754462 0.417562484171 0.176342454125
0.000158489319246 0.449236611176 0.160646094914
0.000177827941004 0.489280605603 0.174768364084
0.000199526231497 0.548906935215 0.17413565015
0.000223872113857 0.570041212357 0.149312266727
0.000251188643151 0.58981338393 0.151436885508
0.000281838293126 0.599436880642 0.14890471166
0.000316227766017 0.61478961208 0.147818873408
0.000354813389234 0.629689395598 0.144012912594
0.000398107170553 0.639643324706 0.12760571937
0.000446683592151 0.648740176711 0.116744798333
0.000501187233627 0.685390287711 0.0676280064093
0.00056234132519 0.699687053062 0.0548628571778
0.00063095734448 0.703843744577 0.0554426075752
0.000707945784384 0.713838382564 0.0577417169076
0.000794328234724 0.719688096431 0.0603471972846
0.000891250938134 0.727029790287 0.0591828084977
0.001 0.730767787479 0.0596725266874
0.0011220184543 0.73832133324 0.0623596851715
0.00125892541179 0.739854355713 0.0616292130432
0.00141253754462 0.750961880238 0.0687848735667
0.00158489319246 0.751913660752 0.0690281257235
0.00177827941004 0.754883403092 0.0690972781826
0.00199526231497 0.758486262427 0.067765982943
0.00223872113857 0.768143550116 0.064179228097
0.00251188643151 0.769942779801 0.0637149860857
0.00281838293126 0.770532029888 0.0640534633963
0.00316227766017 0.774989086691 0.0632528213474
0.00354813389234 0.775492438623 0.0659926811367
0.00398107170553 0.773848629064 0.0719457037962
0.00446683592151 0.776455145173 0.073025410486
0.00501187233627 0.781380424974 0.072773693807
0.0056234132519 0.79286249073 0.0758746001053
0.0063095734448 0.79460427511 0.0770487108347
0.00707945784384 0.795083554092 0.0779047014449
0.00794328234724 0.795830438952 0.0789533224481
0.00891250938134 0.797029964004 0.0800380834351
0.01 0.798134787781 0.0817067380164
0.011220184543 0.802507988304 0.08459152395
0.0125892541179 0.806400569431 0.0875196829363
0.0141253754462 0.807641662118 0.0884477754581
0.0158489319246 0.808448339886 0.0891899909879
0.0177827941004 0.809169931965 0.0900360295891
0.0199526231497 0.809357236934 0.0908001913904
0.0223872113857 0.809438839591 0.0912752558185
0.0251188643151 0.809393639371 0.0917174582116
0.0281838293126 0.809611870388 0.0923938542565
0.0316227766017 0.80981190883 0.0931175239411
0.0354813389234 0.8093612569 0.0932838234858
0.0398107170553 0.807631291718 0.0930036848099
0.0446683592151 0.804824657242 0.0924082878742
0.0501187233627 0.802775070736 0.0914104487835
0.056234132519 0.801061657922 0.0898511127021
0.063095734448 0.798290797934 0.0869083570937
0.0707945784384 0.794981301813 0.0837465413612
0.0794328234724 0.790498186771 0.0802283671453
0.0891250938134 0.785953219478 0.0770543857523
0.1 0.780642531134 0.07628154488
0.11220184543 0.773573000403 0.0759504041762
0.125892541179 0.764904471734 0.0764383893536
0.141253754462 0.754907654017 0.0773532776955
0.158489319246 0.745519984668 0.0765188738685
0.177827941004 0.733172026692 0.0762094786766
0.199526231497 0.718213094817 0.0735115308859
0.223872113857 0.701678546834 0.0732225667119
0.251188643151 0.682010107977 0.0756438605151
0.281838293126 0.658662122668 0.0813144273511
0.316227766017 0.637866199812 0.0887422579414
0.354813389234 0.616963695091 0.0927863475897
0.398107170553 0.595215844758 0.0889845742342
0.446683592151 0.571151184831 0.0881348303794
0.501187233627 0.543746553667 0.0878561183145
0.56234132519 0.510138372623 0.0856365141045
0.63095734448 0.470274982513 0.0817732052595
0.707945784384 0.423918179399 0.0798865000517
0.794328234724 0.372401713291 0.0774484542062
0.891250938134 0.313864070946 0.0780092058705
1.0 0.252747932099 0.0784430460374
1.1220184543 0.19629095934 0.0790251288745
1.25892541179 0.133108133317 0.0751458722035
1.41253754462 0.0730902598227 0.0828430237456
1.58489319246 0.0174012255045 0.0926738956122
1.77827941004 -0.0180307039316 0.088937684015
1.99526231497 -0.0544803321467 0.0830485522448
2.23872113857 -0.0753498247114 0.083624895445
2.51188643151 -0.0767738641128 0.0862613601477
2.81838293126 -0.0767738641128 0.0862613601477
3.16227766017 -0.0767738641128 0.0862613601477
3.54813389234 -0.0767738641128 0.0862613601477
3.98107170553 -0.0767738641128 0.0862613601477
4.46683592151 -0.0767738641128 0.0862613601477
5.01187233627 -0.0767738641128 0.0862613601477
5.6234132519 -0.0767738641128 0.0862613601477
6.3095734448 -0.0767738641128 0.0862613601477
7.07945784384 -0.0767738641128 0.0862613601477
7.94328234724 -0.0767738641128 0.0862613601477
8.91250938134 -0.0767738641128 0.0862613601477
